"OutputID","CalcUsing","DocID","StockID","Qty","SellingQty","ActualQty","Ratio","ContainerID","IsPrimaryOutput","Step","Status","ByProductOfID","ToolID","StockIDTrail","QtyPer"
"8142","Qty","9134","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8143","Qty","9135","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8144","Qty","9136","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8145","Qty","9137","3522","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8146","Qty","9138","3522","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8147","Qty","9139","3201","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8148","Qty","9140","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8149","Qty","9141","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8150","Qty","9142","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8151","Qty","9143","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8152","Qty","9144","3439","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8153","Qty","9145","3734","12.0","12.0","12.0","1.0","4","1","","","","","",""
"8154","Qty","9146","3281","3050.0","3050.0","3050.0","1.0","3","1","","","","","",""
"8155","Qty","9147","3528","990.0","990.0","990.0","1.0","3","1","","","","","",""
"8156","Qty","9148","3527","99.0","99.0","99.0","1.0","4","1","","","","","",""
"8157","Qty","9149","3528","1020.0","1020.0","1020.0","1.0","3","1","","","","","",""
"8158","Qty","9150","3527","102.0","102.0","102.0","1.0","4","1","","","","","",""
"8159","Qty","9151","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8160","Qty","9152","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8161","Qty","9153","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8162","Qty","9154","3197","97.275","97.275","97.275","1.0","4","1","","","","","",""
"8163","Qty","9155","3033","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8164","Qty","9156","3114","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8165","Qty","9157","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8166","Qty","9158","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8167","Qty","9159","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8168","Qty","9160","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8169","Qty","9161","3449","31.0","31.0","31.0","1.0","4","1","","","","","",""
"8170","Qty","9164","3144","500.0","500.0","500.0","1.0","4","1","","","","","",""
"8171","Qty","9165","3346","30.0","30.0","30.0","1.0","4","1","","","","","",""
"8172","Qty","9166","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8173","Qty","9167","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8174","Qty","9169","3197","5000.0","5000.0","5000.0","1.0","4","1","","","","","",""
"8175","Qty","9170","3561","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8176","Qty","9171","3380","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8177","Qty","9172","3561","1050.0","1050.0","1050.0","1.0","4","1","","","","","",""
"8178","Qty","8631","3715","40.0","40.0","40.0","1.0","4","1","","","","","",""
"8179","Qty","8632","3717","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8180","Qty","8633","3716","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8181","Qty","8634","3713","80.0","80.0","80.0","1.0","4","1","","","","","",""
"8182","Qty","8636","3197","10000.0","10000.0","10000.0","1.0","4","1","","","","","",""
"8183","Qty","8642","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8184","Qty","8643","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8185","Qty","8644","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8186","Qty","8645","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8187","Qty","8646","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8188","Qty","8647","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"8189","Qty","8649","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"8190","Qty","8650","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8191","Qty","8651","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8192","Qty","8652","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8193","Qty","8653","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8194","Qty","8654","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8195","Qty","8655","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8196","Qty","8656","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8197","Qty","8657","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8198","Qty","8658","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8199","Qty","8659","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8200","Qty","8660","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8201","Qty","8713","3346","33.0","33.0","33.0","1.0","4","1","","","","","",""
"8202","Qty","8715","3075","31.0","31.0","31.0","1.0","4","1","","","","","",""
"8203","Qty","8716","3147","34.0","34.0","34.0","1.0","4","1","","","","","",""
"8204","Qty","8718","3346","33.0","33.0","33.0","1.0","4","1","","","","","",""
"8205","Qty","8722","3197","2050.0","2050.0","2050.0","1.0","4","1","","","","","",""
"8206","Qty","8725","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8207","Qty","8726","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8208","Qty","8729","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8209","Qty","8730","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8210","Qty","8731","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8211","Qty","8732","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8212","Qty","8733","3088","13.0","13.0","13.0","1.0","4","1","","","","","",""
"8213","Qty","8734","3089","22.0","22.0","22.0","1.0","4","1","","","","","",""
"8214","Qty","8735","3087","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8215","Qty","8736","3085","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8216","Qty","8737","3197","900.0","900.0","900.0","1.0","4","1","","","","","",""
"8217","Qty","8745","3031","350.0","350.0","350.0","1.0","4","1","","","","","",""
"8218","Qty","8746","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8219","Qty","8747","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8220","Qty","8748","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8221","Qty","8749","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8222","Qty","8750","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8223","Qty","8751","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8224","Qty","8752","3377","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8225","Qty","8753","3377","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8226","Qty","8754","3377","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8227","Qty","8755","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8228","Qty","8756","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8229","Qty","8757","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8230","Qty","8758","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8231","Qty","8759","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8232","Qty","8760","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8233","Qty","8761","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8234","Qty","8762","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8235","Qty","8763","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8236","Qty","8771","3058","31.0","31.0","31.0","1.0","4","1","","","","","",""
"8237","Qty","8772","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"8238","Qty","8846","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8239","Qty","8847","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8240","Qty","8850","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8241","Qty","8852","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8242","Qty","8874","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"8243","Qty","8883","3094","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8244","Qty","9014","3197","300.0","300.0","300.0","1.0","4","1","","","","","",""
"8245","Qty","9015","3561","250.0","250.0","250.0","1.0","4","1","","","","","",""
"8246","Qty","9103","3197","345.0","345.0","345.0","1.0","4","1","","","","","",""
"8247","Qty","9104","3197","300.0","300.0","300.0","1.0","4","1","","","","","",""
"8248","Qty","9107","3561","380.0","380.0","380.0","1.0","4","1","","","","","",""
"8249","Qty","9173","3197","2655.0","2655.0","2655.0","1.0","4","1","","","","","",""
"8250","Qty","9182","3075","20.0","20.0","20.0","1.0","4","1","","","","","",""
"8251","Qty","9183","3147","20.0","20.0","20.0","1.0","4","1","","","","","",""
"8252","Qty","9184","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8253","Qty","9185","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8254","Qty","9186","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8255","Qty","8776","3197","250.0","250.0","250.0","1.0","4","1","","","","","",""
"8256","Qty","8798","3197","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"8257","Qty","9174","3197","71.25","71.25","71.25","1.0","4","1","","","","","",""
"8258","Qty","9175","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8259","Qty","9176","3197","72.0","72.0","72.0","1.0","4","1","","","","","",""
"8260","Qty","9177","3197","600.0","600.0","600.0","1.0","4","1","","","","","",""
"8261","Qty","9178","3197","360.0","360.0","360.0","1.0","4","1","","","","","",""
"8262","Qty","9179","3561","270.0","270.0","270.0","1.0","4","1","","","","","",""
"8263","Qty","9180","3197","1750.0","1750.0","1750.0","1.0","4","1","","","","","",""
"8264","Qty","9187","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8265","Qty","9236","3114","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8266","Qty","9248","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"8267","Qty","9293","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8268","Qty","9312","3661","20.0","20.0","20.0","1.0","4","1","","","","","",""
"8269","Qty","9313","3344","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8270","Qty","9314","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8271","Qty","9315","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8272","Qty","9321","3741","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8273","Qty","9328","3197","925.0","925.0","925.0","1.0","4","1","","","","","",""
"8274","Qty","9329","3561","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"8275","Qty","9330","3197","2125.5","2125.5","2125.5","1.0","4","1","","","","","",""
"8276","Qty","9331","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8277","Qty","9332","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8278","Qty","9333","3058","31.0","31.0","31.0","1.0","4","1","","","","","",""
"8279","Qty","9334","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8280","Qty","9335","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8281","Qty","9336","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8282","Qty","9337","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8283","Qty","9338","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8284","Qty","9339","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8285","Qty","9340","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8286","Qty","9341","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8287","Qty","9342","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8288","Qty","9343","3394","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8289","Qty","9344","3395","20.0","20.0","20.0","1.0","4","1","","","","","",""
"8290","Qty","9345","3771","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8291","Qty","9346","3773","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8292","Qty","9347","3203","2714.0","2714.0","2714.0","1.0","3","1","","","","","",""
"8293","Qty","9348","3287","4282.0","4282.0","4282.0","1.0","4","1","","","","","",""
"8294","Qty","9349","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8295","Qty","9350","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8296","Qty","9351","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8297","Qty","9352","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8298","Qty","9360","3768","5.0","5.0","5.0","1.0","4","1","","","","","",""
"8299","Qty","9379","3114","500.0","500.0","500.0","1.0","4","1","","","","","",""
"8300","Qty","9389","3287","5150.0","5150.0","5150.0","1.0","3","1","","","","","",""
"8301","Qty","9390","3203","1250.0","1250.0","1250.0","1.0","3","1","","","","","",""
"8302","Qty","9391","3287","2300.0","2300.0","2300.0","1.0","3","1","","","","","",""
"8303","Qty","9392","3673","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8304","Qty","9393","3681","6.0","6.0","6.0","1.0","4","1","","","","","",""
"8305","Qty","9394","3674","3.0","3.0","3.0","1.0","4","1","","","","","",""
"8306","Qty","9399","3113","15.682","15.682","15.682","1.0","4","1","","","","","",""
"8307","Qty","9400","3113","15.682","15.682","15.682","1.0","4","1","","","","","",""
"8308","Qty","9402","3113","15.682","15.682","15.682","1.0","4","1","","","","","",""
"8309","Qty","9407","3113","15.682","15.682","15.682","1.0","4","1","","","","","",""
"8310","Qty","9408","3113","15.682","15.682","15.682","1.0","4","1","","","","","",""
"8311","Qty","9409","3113","15.682","15.682","15.682","1.0","4","1","","","","","",""
"8312","Qty","9410","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8313","Qty","9414","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8314","Qty","9415","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8315","Qty","9416","3437","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8316","Qty","9417","3197","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"8317","Qty","9418","3346","33.0","33.0","33.0","1.0","4","1","","","","","",""
"8318","Qty","9419","3197","525.0","525.0","525.0","1.0","4","1","","","","","",""
"8319","Qty","9420","3561","600.0","600.0","600.0","1.0","4","1","","","","","",""
"8320","Qty","9421","3147","34.0","34.0","34.0","1.0","4","1","","","","","",""
"8321","Qty","9422","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8322","Qty","9423","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8323","Qty","9424","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8324","Qty","9425","3345","29.0","29.0","29.0","1.0","4","1","","","","","",""
"8325","Qty","9426","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8326","Qty","9427","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8327","Qty","9428","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8328","Qty","9429","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8329","Qty","9430","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8330","Qty","9431","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8331","Qty","9432","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8332","Qty","8818","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8333","Qty","8819","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8334","Qty","8820","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8335","Qty","8825","3673","30.0","30.0","30.0","1.0","4","1","","","","","",""
"8336","Qty","8826","3554","30.0","30.0","30.0","1.0","4","1","","","","","",""
"8337","Qty","8833","3197","5000.0","5000.0","5000.0","1.0","4","1","","","","","",""
"8338","Qty","8836","3197","93.3","93.3","93.3","1.0","4","1","","","","","",""
"8339","Qty","8837","3281","11924.3","11924.3","11924.3","1.0","3","1","","","","","",""
"8340","Qty","8838","3203","2350.0","2350.0","2350.0","1.0","3","1","","","","","",""
"8341","Qty","8839","3287","1816.0","1816.0","1816.0","1.0","3","1","","","","","",""
"8342","Qty","8840","3287","2377.8","2377.8","2377.8","1.0","3","1","","","","","",""
"8343","Qty","8841","3287","10650.0","10650.0","10650.0","1.0","3","1","","","","","",""
"8344","Qty","8843","3281","7600.0","7600.0","7600.0","1.0","3","1","","","","","",""
"8345","Qty","8844","3203","1384.0","1384.0","1384.0","1.0","3","1","","","","","",""
"8346","Qty","8867","3197","300.0","300.0","300.0","1.0","4","1","","","","","",""
"8347","Qty","8971","3699","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8348","Qty","8988","3561","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8349","Qty","8989","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8350","Qty","8992","3197","374.25","374.25","374.25","1.0","4","1","","","","","",""
